id_et_flight,friendly_id,departure_point,arrival_point,departure_time,arrival_time,et_flight_date,capacity,quantity,is_active
50686,205E3A25314F4A3,LOWW,LATI,11:43,02:43,2020-07-17,260,0,1
50687,B7463043543243A,LOWW,LATI,19:43,10:56,2020-07-17,200,0,1
50688,27BFEAA67CB14AF,EBCI,LATI,08:34,23:42,2020-07-17,240,0,1
50689,8751561A1295457,EBCI,LATI,20:34,11:36,2020-07-17,220,0,1
50690,3F771155FB4541E,LBSF,LATI,07:39,21:40,2020-07-17,210,0,1
50691,BE740A75D3AE464,LBSF,LATI,19:39,09:40,2020-07-17,210,0,1
50692,4E6507D66ADF4C4,LATI,LKPR,03:41,17:50,2020-07-17,220,0,1
50693,35E4D1F0D4B645E,LATI,LKPR,11:41,01:43,2020-07-17,230,0,1
50694,B96E72690F1F418,LATI,LKPR,19:41,09:54,2020-07-17,260,0,1
50695,B97A4A080D074AC,LATI,LDZA,04:08,18:20,2020-07-17,210,0,1
50696,6DEA55B50452425,LATI,LDZA,16:08,06:12,2020-07-17,260,0,1
50697,2A21A021D704434,LATI,EKCH,03:04,18:08,2020-07-17,250,0,1
50698,77729E5E4363471,LATI,EKCH,15:04,06:08,2020-07-17,240,0,1
50699,90966F04230E4A6,LATI,LZIB,04:51,18:59,2020-07-17,270,0,1
50700,1891C60AD027413,LATI,LZIB,16:51,06:55,2020-07-17,270,0,1
50701,40D0BFC54BB949B,LATI,LJLJ,11:58,01:59,2020-07-17,280,0,1
50702,4D48893DFF26440,LJLJ,LATI,04:12,18:21,2020-07-17,290,0,1
50703,1647CB4061E8488,LATI,LJLJ,23:58,13:11,2020-07-17,240,0,1
50704,5438FBF70853485,LJLJ,LATI,16:12,06:14,2020-07-17,200,0,1
50705,9106E5B7E687458,EETN,LATI,03:35,17:38,2020-07-17,200,0,1
50706,E001F3BDA7B84A6,EETN,LATI,15:35,05:38,2020-07-17,270,0,1
50707,5F4AA7D215DE4DE,EFHK,LATI,05:34,20:38,2020-07-17,250,0,1
50708,95B6B3C49F31462,EFHK,LATI,13:34,04:47,2020-07-17,290,0,1
50709,AA60FD679FED4E1,EFHK,LATI,21:34,12:47,2020-07-17,280,0,1
50710,F048339F6841494,LATI,LHBP,03:23,17:35,2020-07-17,210,0,1
50711,73861E7C645D4D5,LATI,LHBP,15:23,05:24,2020-07-17,280,0,1
50712,18E601CCBBA947B,LIRA,LATI,06:28,21:37,2020-07-17,290,0,1
50713,8373978E75374EF,LIRA,LATI,18:28,09:37,2020-07-17,230,0,1
50714,E07ED95ED1014BB,EVRA,LATI,06:32,20:43,2020-07-17,200,0,1
50715,74E546674CCA4BD,EVRA,LATI,18:32,08:44,2020-07-17,270,0,1
50716,AA4DFE32845E4E1,LATI,ELLX,01:52,16:55,2020-07-17,270,0,1
50717,2C616F8E77754C1,ELLX,LATI,00:37,15:48,2020-07-17,280,0,1
50718,EDC2EFC35A6B495,LATI,ELLX,13:52,04:57,2020-07-17,220,0,1
50719,C256AC0E31D4438,ELLX,LATI,12:37,03:47,2020-07-17,250,0,1
50720,4FCB15BEE8A74DA,LATI,LMML,11:37,02:37,2020-07-17,280,0,1
50721,D4E48BAF74DD40C,LATI,LMML,23:37,14:49,2020-07-17,230,0,1
50722,6241A048CC084BE,EGLL,LATI,02:44,16:58,2020-07-17,240,0,1
50723,669EA193148B485,EGLL,LATI,14:44,04:55,2020-07-17,240,0,1
50724,0605177DD58F4F5,ESKN,LATI,08:20,23:25,2020-07-17,230,0,1
50725,17A39085AC5646C,ESKN,LATI,20:20,11:27,2020-07-17,260,0,1
50726,DF9CA5939CE3486,LATI,LSZB,05:26,20:29,2020-07-17,210,0,1
50727,0C47E9BDC5BC496,LSZB,LATI,00:15,15:22,2020-07-17,210,0,1
50728,5F8CE6FD042F492,LATI,LSZB,17:26,08:31,2020-07-17,290,0,1
50729,E625129B4404432,LSZB,LATI,12:15,03:17,2020-07-17,250,0,1
50730,A4D58C3389A3425,EDDI,EBCI,04:19,13:28,2020-07-17,240,0,1
50731,75AFD18364A540E,EBCI,EDDI,09:47,18:51,2020-07-17,240,0,1
50732,8D7908B7CCD44C5,EDDI,EBCI,16:19,01:21,2020-07-17,220,0,1
50733,D00E50303E754C4,EBCI,EDDI,21:47,06:47,2020-07-17,240,0,1
50734,E290CE4D7DD94ED,UMMS,EDDI,04:22,14:28,2020-07-17,230,0,1
50735,F5A9AB1D934D45E,UMMS,EDDI,12:22,22:29,2020-07-17,280,0,1
50736,0FDF59280EF74A0,UMMS,EDDI,20:22,06:32,2020-07-17,280,0,1
50737,77C0A15FE5BF4F3,EDDI,LBSF,07:37,17:45,2020-07-17,280,0,1
50738,5B4D12BDA39046B,EDDI,LBSF,19:37,05:38,2020-07-17,230,0,1
50739,955534526C994B1,EDDI,LKPR,08:39,18:47,2020-07-17,220,0,1
50740,EFBA646750B9466,LKPR,EDDI,01:49,11:55,2020-07-17,220,0,1
50741,349A1B716613456,EDDI,LKPR,20:39,06:51,2020-07-17,220,0,1
50742,9EE7A24161FA41E,LKPR,EDDI,13:49,23:54,2020-07-17,250,0,1
50743,EFDD49A7D1B4414,EDDI,EETN,08:35,18:37,2020-07-17,280,0,1
50744,7A84F8D2F7EC4D5,EDDI,EETN,20:35,06:40,2020-07-17,250,0,1
50745,843698D6296443D,EDDI,LGAV,03:18,12:25,2020-07-17,250,0,1
50746,AD31625C4FE5490,EDDI,LGAV,15:18,00:27,2020-07-17,220,0,1
50747,8683B8C63F2445D,EDDI,LHBP,04:13,14:27,2020-07-17,250,0,1
50748,86FF87FA71B4422,EDDI,LHBP,16:13,02:23,2020-07-17,220,0,1
50749,EB674141FBE94D8,EDDI,BIKF,04:50,14:53,2020-07-17,260,0,1
50750,D9A130F6AEC646D,EDDI,BIKF,12:50,22:59,2020-07-17,210,0,1
50751,E0806296798F4E4,EDDI,BIKF,20:50,06:58,2020-07-17,200,0,1
50752,1DC9CC9E2E3041F,EVRA,EDDI,03:46,13:59,2020-07-17,210,0,1
50753,4EBE5EAC698F4AC,EVRA,EDDI,15:46,01:00,2020-07-17,210,0,1
50754,83A7E6F45213497,EDDI,ELLX,03:50,12:51,2020-07-17,220,0,1
50755,EA557EB9EB3748D,EDDI,ELLX,15:50,00:50,2020-07-17,250,0,1
50756,EDD68B8A951A443,LMML,EDDI,02:22,11:28,2020-07-17,230,0,1
50757,A474CAE3631D4A8,LMML,EDDI,14:22,23:28,2020-07-17,240,0,1
50758,F2990146D4964A3,EDDI,ENGM,06:26,15:33,2020-07-17,280,0,1
50759,DF63C728CCF141D,ENGM,EDDI,11:16,20:25,2020-07-17,240,0,1
50760,5D309644D24042E,EDDI,ENGM,18:26,03:32,2020-07-17,260,0,1
50761,1C7DC10290E64F6,ENGM,EDDI,23:16,08:18,2020-07-17,270,0,1
50762,11BBD7E82E2348C,EDDI,LSZB,01:04,10:09,2020-07-17,220,0,1
50763,5548691ACAF64DE,LSZB,EDDI,10:02,19:10,2020-07-17,290,0,1
50764,02D64A225ADC455,EDDI,LSZB,13:04,22:06,2020-07-17,240,0,1
50765,AAA6FA3E33BF47F,LSZB,EDDI,22:02,07:12,2020-07-17,290,0,1
50766,A26E2FC7CD3442A,LKPR,LOWW,10:01,20:03,2020-07-17,220,0,1
50767,719A32BA848048E,LKPR,LOWW,22:01,08:11,2020-07-17,250,0,1
50768,F237E8DAD807424,LOWW,LZIB,01:45,11:54,2020-07-17,250,0,1
50769,96F982D1320C42C,LZIB,LOWW,06:55,16:02,2020-07-17,260,0,1
50770,4EB2BF5DC315445,LOWW,LZIB,13:45,23:51,2020-07-17,230,0,1
50771,85DB796F47FE4F4,LZIB,LOWW,18:55,04:56,2020-07-17,260,0,1
50772,7D29EF9E75634E0,LJLJ,LOWW,08:20,18:31,2020-07-17,250,0,1
50773,A243D08D06C14E7,LJLJ,LOWW,20:20,06:27,2020-07-17,260,0,1
50774,02C9104D94E5487,LOWW,LFPG,01:50,10:55,2020-07-17,200,0,1
50775,C862A69AE4BB403,LFPG,LOWW,05:46,14:51,2020-07-17,220,0,1
50776,E40941379A2E426,LOWW,LFPG,09:50,18:01,2020-07-17,200,0,1
50777,2B38BC8A28E044A,LFPG,LOWW,13:46,22:56,2020-07-17,280,0,1
50778,A9444DD1379C463,LOWW,LFPG,17:50,02:03,2020-07-17,210,0,1
50779,D1D068992C3B4F8,LFPG,LOWW,21:46,06:59,2020-07-17,250,0,1
50780,A9C21187A48E40A,LOWW,EHAM,10:35,19:45,2020-07-17,200,0,1
50781,92E6D4571DF840C,LOWW,EHAM,22:35,07:49,2020-07-17,290,0,1
50782,3BA71657EB924F9,LOWW,LHBP,02:06,12:11,2020-07-17,250,0,1
50783,AFDEC4F2B95C422,LOWW,LHBP,14:06,00:13,2020-07-17,280,0,1
50784,625DE0FD903A461,LOWW,EIDW,04:05,14:05,2020-07-17,200,0,1
50785,0DD4724654624FB,LOWW,EIDW,16:05,02:06,2020-07-17,200,0,1
50786,E19F3DA2E020481,LOWW,BIKF,02:33,12:46,2020-07-17,270,0,1
50787,5D4E38FCCC0F45B,LOWW,BIKF,14:33,00:38,2020-07-17,210,0,1
50788,75B0A0B8AC2349C,LIRA,LOWW,01:10,10:24,2020-07-17,260,0,1
50789,57009C75A65F430,LIRA,LOWW,09:10,18:18,2020-07-17,240,0,1
50790,53CBEBD1D32B4E5,LIRA,LOWW,17:10,02:14,2020-07-17,240,0,1
50791,7AEF5842629240F,LOWW,EVRA,11:13,21:23,2020-07-17,290,0,1
50792,B4EDE5ABFE1547F,EVRA,LOWW,04:32,14:33,2020-07-17,220,0,1
50793,0CAB01A181194DA,LOWW,EVRA,23:13,09:19,2020-07-17,220,0,1
50794,DA32A7BCAA11429,EVRA,LOWW,16:32,02:45,2020-07-17,290,0,1
50795,9CB9270FE7A142D,LOWW,ELLX,01:27,10:29,2020-07-17,220,0,1
50796,CBB67731E861421,LOWW,ELLX,13:27,22:31,2020-07-17,240,0,1
50797,19490303AB6E45B,LMML,LOWW,06:22,15:24,2020-07-17,260,0,1
50798,7296EE0F7E56461,LMML,LOWW,18:22,03:35,2020-07-17,200,0,1
50799,988FCB520F6B4D1,LOWW,ESKN,07:39,16:50,2020-07-17,200,0,1
50800,38F0F9502CA3476,LOWW,ESKN,15:39,00:46,2020-07-17,280,0,1
50801,25BB9BA5FA57445,LOWW,ESKN,23:39,08:52,2020-07-17,250,0,1
50802,06F7CA747357406,UMMS,EBCI,05:15,15:24,2020-07-17,280,0,1
50803,62578AAF9DD7441,UMMS,EBCI,17:15,03:29,2020-07-17,280,0,1
50804,E82A35D5AFF34E9,EBCI,LBSF,00:06,10:20,2020-07-17,280,0,1
50805,D0F5EDCDEA1740E,EBCI,LBSF,08:06,18:09,2020-07-17,270,0,1
50806,9DB8F60E0C9F43C,EBCI,LBSF,16:06,02:18,2020-07-17,240,0,1
50807,F9AFA69DFE3D4F2,LKPR,EBCI,01:55,11:58,2020-07-17,220,0,1
50808,E18C95A9B5B3466,LKPR,EBCI,13:55,23:07,2020-07-17,270,0,1
50809,9225D951F6F443D,LDZA,EBCI,01:34,11:41,2020-07-17,240,0,1
50810,EA206EF312B44F3,LDZA,EBCI,09:34,19:48,2020-07-17,290,0,1
50811,023821062595450,LDZA,EBCI,17:34,03:34,2020-07-17,260,0,1
50812,63EC7B43433F4B1,LZIB,EBCI,01:50,11:51,2020-07-17,210,0,1
50813,67E3431667EB442,LZIB,EBCI,13:50,23:57,2020-07-17,200,0,1
50814,CD7E35DBF30A47D,EBCI,LEMD,02:22,11:35,2020-07-17,260,0,1
50815,350451F5034F41A,EBCI,LEMD,14:22,23:32,2020-07-17,220,0,1
50816,FBC6D1C80332479,EBCI,EETN,10:34,20:42,2020-07-17,280,0,1
50817,E2F1D80FB2E7427,EETN,EBCI,09:04,19:11,2020-07-17,220,0,1
50818,572EA413C105466,EBCI,EETN,22:34,08:44,2020-07-17,200,0,1
50819,F0A834B6106A405,EETN,EBCI,21:04,07:09,2020-07-17,240,0,1
50820,638CABBB0C8F41F,EBCI,EFHK,07:57,16:02,2020-07-17,280,0,1
50821,5094F9ED71644A3,EFHK,EBCI,09:48,18:48,2020-07-17,230,0,1
50822,E688E4E7438A404,EBCI,EFHK,19:57,04:08,2020-07-17,280,0,1
50823,27CC8B785BFB4CA,EFHK,EBCI,21:48,06:01,2020-07-17,290,0,1
50824,147E81C4E01349D,LGAV,EBCI,06:35,15:35,2020-07-17,230,0,1
50825,8463ADE0A5EE462,LGAV,EBCI,18:35,03:48,2020-07-17,240,0,1
50826,7CA275F90EC543F,EBCI,EHAM,01:23,10:31,2020-07-17,270,0,1
50827,EF361D429544446,EBCI,EHAM,13:23,22:28,2020-07-17,230,0,1
50828,DCC217D8ECE2449,EBCI,LHBP,11:18,21:24,2020-07-17,290,0,1
50829,3535A520F964401,LHBP,EBCI,11:51,21:03,2020-07-17,230,0,1
50830,4E0FD5C556BA4AB,EBCI,LHBP,23:18,09:20,2020-07-17,230,0,1
50831,2CF66653A875467,LHBP,EBCI,23:51,09:57,2020-07-17,200,0,1
50832,152E0D00BB02498,EIDW,EBCI,00:36,10:45,2020-07-17,290,0,1
50833,421EBA425CE84CE,EIDW,EBCI,08:36,18:46,2020-07-17,270,0,1
50834,F442D4EE216744D,EIDW,EBCI,16:36,02:37,2020-07-17,240,0,1
50835,4CED0284C85B4C9,EBCI,BIKF,11:17,21:17,2020-07-17,290,0,1
50836,47EECCB0D68748F,BIKF,EBCI,03:20,13:32,2020-07-17,220,0,1
50837,53CE7AC28C7B4BB,EBCI,BIKF,23:17,09:17,2020-07-17,200,0,1
50838,9A595E1E45324AD,BIKF,EBCI,15:20,01:24,2020-07-17,240,0,1
50839,FA4C7FA038864CB,LIRA,EBCI,01:06,10:06,2020-07-17,270,0,1
50840,4AF7BE5792CE4FB,LIRA,EBCI,09:06,18:06,2020-07-17,290,0,1
50841,31F21D02AA4C4BB,LIRA,EBCI,17:06,02:11,2020-07-17,250,0,1
50842,F6E477047B85477,EBCI,ELLX,08:22,17:36,2020-07-17,220,0,1
50843,4D09E8B3A857414,ELLX,EBCI,00:08,09:09,2020-07-17,280,0,1
50844,27F7866009A644C,EBCI,ELLX,20:22,05:24,2020-07-17,200,0,1
50845,23BDECEA6CF441D,ELLX,EBCI,12:08,21:13,2020-07-17,250,0,1
50846,159BF8A02567420,EBCI,ENGM,03:52,12:57,2020-07-17,240,0,1
50847,7EF42397771849D,EBCI,ENGM,15:52,00:01,2020-07-17,290,0,1
50848,AE899D1432784E7,EPMO,EBCI,06:11,16:24,2020-07-17,200,0,1
50849,9D6F57EEBC7A49A,EPMO,EBCI,14:11,00:12,2020-07-17,200,0,1
50850,4F5BDD6DF0FC4B8,EPMO,EBCI,22:11,08:11,2020-07-17,230,0,1
50851,FF615451BDD7415,LPPT,EBCI,00:03,10:15,2020-07-17,250,0,1
50852,CFE48ECCAB4C4A9,LPPT,EBCI,08:03,18:10,2020-07-17,200,0,1
50853,95F3883A80EC47B,LPPT,EBCI,16:03,02:14,2020-07-17,210,0,1
50854,FD55ECEDA65544E,EBCI,EGLL,02:37,12:41,2020-07-17,260,0,1
50855,70119A3D88CC4BF,EBCI,EGLL,14:37,00:37,2020-07-17,200,0,1
50856,1EAEE5D5168542C,UMMS,LBSF,01:59,10:01,2020-07-17,280,0,1
50857,7FECFD973EFC483,UMMS,LBSF,09:59,18:10,2020-07-17,250,0,1
50858,44901C11452B44D,UMMS,LBSF,17:59,02:01,2020-07-17,230,0,1
50859,A2855C348C244B7,UMMS,LKPR,04:35,13:49,2020-07-17,210,0,1
50860,68768501502344D,UMMS,LKPR,16:35,01:46,2020-07-17,230,0,1
50861,B1BA04F7B0544E4,UMMS,LDZA,07:52,16:00,2020-07-17,260,0,1
50862,5EAE3725B47A463,UMMS,LDZA,19:52,04:05,2020-07-17,200,0,1
50863,52437F712DE94E9,UMMS,EKCH,10:04,20:15,2020-07-17,270,0,1
50864,8B5280DDC521454,UMMS,EKCH,22:04,08:12,2020-07-17,280,0,1
50865,8B2A93FD68D542A,UMMS,LZIB,07:33,16:37,2020-07-17,240,0,1
50866,3EBCC49349A045E,UMMS,LZIB,15:33,00:45,2020-07-17,280,0,1
50867,93F6408E22AB419,UMMS,LZIB,23:33,08:41,2020-07-17,260,0,1
50868,F53AD4FE866C47A,LJLJ,UMMS,05:06,14:15,2020-07-17,250,0,1
50869,78A5F22869D0452,LJLJ,UMMS,17:06,02:17,2020-07-17,270,0,1
50870,DC57CAD380554D7,UMMS,LEMD,07:52,17:58,2020-07-17,230,0,1
50871,51211CB0A4024AF,UMMS,LEMD,19:52,05:02,2020-07-17,240,0,1
50872,305D2950A10D441,EETN,UMMS,07:27,16:31,2020-07-17,270,0,1
50873,590B08968BC7471,EETN,UMMS,15:27,00:27,2020-07-17,240,0,1
50874,CB0C5A1AF11D418,EETN,UMMS,23:27,08:34,2020-07-17,270,0,1
50875,865FAD9062C54E6,LFPG,UMMS,11:08,21:21,2020-07-17,280,0,1
50876,4F79C1F48819423,LFPG,UMMS,23:08,09:14,2020-07-17,260,0,1
50877,549F01873B954D1,LGAV,UMMS,07:03,17:14,2020-07-17,280,0,1
50878,5B5B4B8E67A2444,LGAV,UMMS,19:03,05:04,2020-07-17,270,0,1
50879,5314589528944F3,EHAM,UMMS,01:55,11:08,2020-07-17,270,0,1
50880,A56BA23F53AC449,EHAM,UMMS,09:55,19:58,2020-07-17,290,0,1
50881,94F2C32A0FDC426,EHAM,UMMS,17:55,03:07,2020-07-17,230,0,1
50882,FB95DA5D6F424F5,LHBP,UMMS,00:00,09:00,2020-07-17,200,0,1
50883,78D0BF5F2830488,LHBP,UMMS,08:00,17:10,2020-07-17,250,0,1
50884,72FABE045C8F4F7,LHBP,UMMS,16:00,01:13,2020-07-17,240,0,1
50885,43B059E4BED4494,EIDW,UMMS,00:48,11:51,2020-07-17,200,0,1
50886,5946BC6A3106424,EIDW,UMMS,12:48,23:55,2020-07-17,280,0,1
50887,C543AAE21158484,BIKF,UMMS,06:14,15:18,2020-07-17,250,0,1
50888,5224196141BA483,BIKF,UMMS,14:14,23:18,2020-07-17,230,0,1
50889,00EED6833E50408,BIKF,UMMS,22:14,07:18,2020-07-17,250,0,1
50890,ECC6F0B48B87490,UMMS,EVRA,06:48,15:52,2020-07-17,260,0,1
50891,51CF67D362C74E8,EVRA,UMMS,04:40,13:46,2020-07-17,250,0,1
50892,65309AE0B4384D7,UMMS,EVRA,14:48,23:49,2020-07-17,220,0,1
50893,886D1BB3D85F4DC,EVRA,UMMS,12:40,21:42,2020-07-17,220,0,1
50894,80284BF31BCC408,UMMS,EVRA,22:48,07:51,2020-07-17,230,0,1
50895,4D5A1B36B1A14EB,EVRA,UMMS,20:40,05:46,2020-07-17,230,0,1
50896,FB3D4FF699AE4EF,LMML,UMMS,08:38,18:42,2020-07-17,270,0,1
50897,38FF71A354534D2,LMML,UMMS,20:38,06:49,2020-07-17,260,0,1
50898,62480F267DE1452,UMMS,EPMO,01:26,10:30,2020-07-17,210,0,1
50899,AF221AA026E5412,UMMS,EPMO,13:26,22:30,2020-07-17,210,0,1
50900,B7736AB40AB44E5,UMMS,EGLL,11:08,20:20,2020-07-17,270,0,1
50901,4D4AC1F7BC9543D,EGLL,UMMS,04:28,13:37,2020-07-17,290,0,1
50902,BC28C34C2E764E8,UMMS,EGLL,23:08,08:16,2020-07-17,200,0,1
50903,2A5365B8651047C,EGLL,UMMS,16:28,01:28,2020-07-17,200,0,1
50904,10E8F8D79511424,ESKN,UMMS,04:44,14:51,2020-07-17,260,0,1
50905,6D3A412E541B491,ESKN,UMMS,16:44,02:56,2020-07-17,260,0,1
50906,F8E7406E30834B6,LSZB,UMMS,02:02,12:03,2020-07-17,290,0,1
50907,8C41556B07DF4FB,LSZB,UMMS,14:02,00:04,2020-07-17,260,0,1
50908,FA0D5E229EF44E2,LKPR,LBSF,08:14,17:28,2020-07-17,260,0,1
50909,13810FA354A2485,LKPR,LBSF,20:14,05:26,2020-07-17,270,0,1
50910,A67E32B78DBF4B7,LDZA,LBSF,09:13,18:13,2020-07-17,230,0,1
50911,95866CE5AD474CC,LDZA,LBSF,21:13,06:27,2020-07-17,220,0,1
50912,C7991CBD65FA42F,EKCH,LBSF,00:35,10:40,2020-07-17,270,0,1
50913,485B5F2BEF3745F,EKCH,LBSF,08:35,18:43,2020-07-17,210,0,1
50914,07A2955095584E2,EKCH,LBSF,16:35,02:47,2020-07-17,260,0,1
50915,2DDD6C70F7E6403,LBSF,LJLJ,05:39,14:51,2020-07-17,200,0,1
50916,E17B66D2BDD14E2,LBSF,LJLJ,13:39,22:48,2020-07-17,240,0,1
50917,F04B2595E7494E6,LBSF,LJLJ,21:39,06:48,2020-07-17,270,0,1
50918,1ABD6B8BA4B9440,LBSF,LEMD,10:06,20:13,2020-07-17,220,0,1
50919,2E2CF7F5B5FF4DA,LBSF,LEMD,22:06,08:19,2020-07-17,230,0,1
50920,CF08DBAEC517492,LBSF,EFHK,07:36,17:43,2020-07-17,230,0,1
50921,82811AE5430A420,LBSF,EFHK,19:36,05:49,2020-07-17,240,0,1
50922,3F0E8128765949C,LBSF,LFPG,07:55,17:07,2020-07-17,220,0,1
50923,C4F4E0A1AB254E0,LBSF,LFPG,19:55,05:58,2020-07-17,220,0,1
50924,E4F0C528CB8A4DC,LBSF,LGAV,04:44,14:55,2020-07-17,240,0,1
50925,B7F0327928B347E,LBSF,LGAV,16:44,02:54,2020-07-17,210,0,1
50926,66F96D83853D402,EIDW,LBSF,01:01,12:03,2020-07-17,250,0,1
50927,83CD13A9B3224FB,EIDW,LBSF,13:01,00:03,2020-07-17,280,0,1
50928,44872EA138D04F9,LBSF,LIRA,11:48,21:01,2020-07-17,290,0,1
50929,916E84E19F8040F,LBSF,LIRA,23:48,09:54,2020-07-17,250,0,1
50930,7D9E790C0FA1436,LBSF,LMML,04:38,14:51,2020-07-17,260,0,1
50931,C563EE5C29C344F,LBSF,LMML,12:38,22:45,2020-07-17,240,0,1
50932,309ECC687393400,LBSF,LMML,20:38,06:44,2020-07-17,270,0,1
50933,EFF1B75B75BE42B,LBSF,EPMO,07:21,16:22,2020-07-17,200,0,1
50934,6E240B6A27E1415,LBSF,EPMO,19:21,04:24,2020-07-17,200,0,1
50935,FE54539D609E4F5,LBSF,LPPT,04:03,13:09,2020-07-17,270,0,1
50936,CFA6B962486640F,LBSF,LPPT,16:03,01:08,2020-07-17,260,0,1
50937,B3BDEF143517402,LBSF,EGLL,05:13,14:20,2020-07-17,220,0,1
50938,B8247D07377243C,LBSF,EGLL,17:13,02:17,2020-07-17,210,0,1
50939,6F13BC83671F4CA,LBSF,ESKN,02:25,12:39,2020-07-17,210,0,1
50940,AA579C2B6F57415,ESKN,LBSF,11:52,21:54,2020-07-17,200,0,1
50941,9816B7ECDB09465,LBSF,ESKN,14:25,00:34,2020-07-17,220,0,1
50942,FAC2ABA9B82044B,ESKN,LBSF,23:52,09:04,2020-07-17,210,0,1
50943,FAA5F1AE5D6E4F0,EKCH,LKPR,05:06,15:15,2020-07-17,240,0,1
50944,5BE39B7FBE5542A,EKCH,LKPR,13:06,23:07,2020-07-17,250,0,1
50945,2ABDE4D5BD7C429,EKCH,LKPR,21:06,07:07,2020-07-17,290,0,1
50946,3F0283B84C13466,LZIB,LKPR,06:33,15:35,2020-07-17,200,0,1
50947,08F75F4F58CD4C7,LZIB,LKPR,18:33,03:39,2020-07-17,230,0,1
50948,310E9067741B4F2,LEMD,LKPR,09:13,19:25,2020-07-17,240,0,1
50949,6FD6887F3F4F40C,LEMD,LKPR,21:13,07:23,2020-07-17,200,0,1
50950,32794ED207D04C1,EETN,LKPR,00:54,09:58,2020-07-17,290,0,1
50951,0FCDAABCE48B412,EETN,LKPR,12:54,21:54,2020-07-17,230,0,1
50952,EF99DD5250EC494,LKPR,EFHK,01:52,11:58,2020-07-17,270,0,1
50953,D078531A46874E0,EFHK,LKPR,03:01,13:15,2020-07-17,280,0,1
50954,81E7C6CBAF16431,LKPR,EFHK,09:52,19:01,2020-07-17,210,0,1
50955,B7BCE63A38F7467,EFHK,LKPR,11:01,21:02,2020-07-17,250,0,1
50956,D9612D60596A437,LKPR,EFHK,17:52,03:57,2020-07-17,240,0,1
50957,3C3B6F7525764B3,EFHK,LKPR,19:01,05:10,2020-07-17,290,0,1
50958,F6D92E6E564A4E7,LKPR,LGAV,00:16,10:27,2020-07-17,230,0,1
50959,FDA4D2E6BF37407,LKPR,LGAV,08:16,18:19,2020-07-17,290,0,1
50960,DD53289C9F9C4B7,LKPR,LGAV,16:16,02:20,2020-07-17,290,0,1
50961,697EC455AF894F1,LKPR,EHAM,06:31,16:33,2020-07-17,280,0,1
50962,F901DE23AC68423,LKPR,EHAM,18:31,04:36,2020-07-17,250,0,1
50963,A58D0EB0B4F1432,LHBP,LKPR,07:25,16:38,2020-07-17,260,0,1
50964,D740D3CA58594C1,LHBP,LKPR,19:25,04:36,2020-07-17,260,0,1
50965,4ABE5B6595D94F2,LKPR,EVRA,04:27,13:40,2020-07-17,240,0,1
50966,F52C19D83924411,LKPR,EVRA,16:27,01:30,2020-07-17,220,0,1
50967,B1C4236F803342C,LKPR,ELLX,06:38,16:47,2020-07-17,220,0,1
50968,B2E14011843F44E,ELLX,LKPR,05:23,15:31,2020-07-17,270,0,1
50969,90C3045308DB460,LKPR,ELLX,18:38,04:39,2020-07-17,290,0,1
50970,C69306AC6BCB436,ELLX,LKPR,17:23,03:33,2020-07-17,280,0,1
50971,3D64C8CEDA99493,LKPR,EPMO,00:38,09:48,2020-07-17,210,0,1
50972,8DA403FF7AE8430,LKPR,EPMO,08:38,17:42,2020-07-17,230,0,1
50973,823F5F3EA80345F,LKPR,EPMO,16:38,01:50,2020-07-17,280,0,1
50974,F7AFF2E8448E4ED,LKPR,ESKN,07:04,17:04,2020-07-17,290,0,1
50975,F51F5B8DF0EF4A2,LKPR,ESKN,19:04,05:05,2020-07-17,210,0,1
50976,3952841B71D4492,LKPR,LSZB,05:20,15:31,2020-07-17,230,0,1
50977,6D94B5CC1067491,LKPR,LSZB,13:20,23:34,2020-07-17,240,0,1
50978,0F04F87F53C241E,LKPR,LSZB,21:20,07:34,2020-07-17,240,0,1
50979,FCC0057DB9C14F4,LDZA,EKCH,03:45,13:49,2020-07-17,210,0,1
50980,950582234C6140E,LDZA,EKCH,11:45,21:54,2020-07-17,250,0,1
50981,9B7EAEECE2F5418,LDZA,EKCH,19:45,05:49,2020-07-17,200,0,1
50982,76410E18BB074EC,LJLJ,LDZA,07:10,16:20,2020-07-17,230,0,1
50983,53599706E95D45D,LJLJ,LDZA,19:10,04:20,2020-07-17,220,0,1
50984,1542FB174A0A4DD,LDZA,LEMD,10:24,20:31,2020-07-17,240,0,1
50985,064341E69F9640C,LDZA,LEMD,22:24,08:37,2020-07-17,250,0,1
50986,6983915E76F0464,LDZA,EHAM,09:16,19:19,2020-07-17,230,0,1
50987,43877EC65FCF4C2,EHAM,LDZA,07:36,17:45,2020-07-17,290,0,1
50988,D5E63C9ADA474A6,LDZA,EHAM,21:16,07:27,2020-07-17,280,0,1
50989,FBE0EA04B7364B6,EHAM,LDZA,19:36,05:42,2020-07-17,230,0,1
50990,E6D53A79625D4F4,LDZA,LHBP,11:54,20:01,2020-07-17,250,0,1
50991,2909ECC30F0B404,LHBP,LDZA,06:59,15:13,2020-07-17,220,0,1
50992,4132ED294CA8456,LDZA,LHBP,23:54,08:59,2020-07-17,200,0,1
50993,DDD4EB9265B641B,LHBP,LDZA,18:59,03:59,2020-07-17,280,0,1
50994,7015C7F8AE58470,EIDW,LDZA,08:24,19:34,2020-07-17,250,0,1
